id,customer_id,location_id,product_id,employee_id,date,quantity
735,343,7,29,69,2019-05-15,2
736,476,4,61,46,2019-05-02,2
737,285,7,68,65,2019-09-12,3
738,279,10,60,74,2020-02-25,3
739,569,10,65,67,2019-11-28,2
740,258,8,69,77,2019-05-22,2
741,224,10,29,80,2019-12-31,2
742,65,11,15,48,2020-01-15,3
743,263,6,57,47,2019-10-04,2
744,577,4,60,66,2019-08-11,7
745,305,8,62,70,2019-09-05,2
746,196,9,71,76,2019-11-08,1
747,276,5,69,57,2019-08-05,4
748,293,7,66,77,2020-02-14,1
749,315,10,16,71,2019-05-17,4
750,404,12,60,57,2019-06-29,2
751,196,10,64,75,2020-04-26,2
752,483,8,70,74,2019-07-08,4
753,410,6,57,54,2019-10-22,4
754,96,8,29,49,2019-08-28,3
755,224,8,61,60,2019-05-26,2
756,102,8,63,69,2019-10-07,1
757,306,8,69,68,2019-06-17,4
758,217,13,59,45,2019-11-10,6
759,303,8,68,65,2019-12-26,1
760,367,6,72,78,2020-03-04,2
761,102,8,18,80,2020-01-03,3
762,141,10,57,48,2019-10-16,2
763,308,6,19,61,2019-08-01,5
764,156,8,75,64,2020-01-05,1
765,363,6,2,61,2020-04-15,3
766,233,8,70,55,2019-08-11,3
767,264,11,73,80,2020-03-21,3
768,211,7,66,75,2019-08-21,9
769,512,12,65,77,2019-10-25,3
770,270,11,54,75,2020-04-30,1
771,237,7,57,44,2020-04-05,6
772,335,13,63,65,2019-11-13,3
773,206,11,8,70,2019-05-24,2
774,253,11,60,52,2020-04-02,7
775,367,6,56,73,2019-06-03,3
776,283,7,67,50,2019-11-17,4
777,388,11,69,78,2019-05-25,4
778,383,8,65,75,2019-10-03,5
779,256,4,69,63,2019-07-04,4
780,409,8,3,79,2019-05-13,1
781,512,5,61,64,2019-05-27,2
782,415,8,64,66,2019-07-05,4
783,185,11,67,71,2019-06-26,3
784,383,11,62,73,2019-08-15,4
785,350,9,57,69,2019-08-27,2
786,162,3,62,52,2019-11-23,4
787,36,6,62,75,2020-03-18,3
788,407,12,57,75,2019-10-26,3
789,576,10,71,69,2019-05-26,1
790,162,6,24,80,2019-08-20,2
791,264,11,61,45,2020-02-22,1
792,360,11,54,70,2019-06-08,4
793,213,10,67,63,2019-07-06,1
794,312,7,58,80,2019-10-14,1
795,168,8,70,72,2019-10-07,3
796,319,9,14,77,2019-12-01,2
797,43,11,61,55,2019-08-19,1
798,475,11,7,72,2019-06-08,4
799,353,9,69,67,2020-01-15,2
800,394,10,58,71,2020-03-27,4
801,317,13,37,61,2019-11-07,4
802,338,7,58,55,2019-08-14,3
803,182,9,73,44,2020-04-06,2
804,507,6,66,63,2020-04-26,2
805,84,9,67,75,2020-01-12,2
806,548,5,58,77,2019-11-29,2
807,537,9,56,64,2019-09-14,5
808,203,11,3,66,2020-04-29,3
809,148,10,37,45,2019-07-06,1
810,436,4,30,53,2019-10-29,5
811,402,5,57,56,2019-07-19,4
812,606,5,68,67,2020-04-11,3
813,227,9,62,73,2019-08-16,4
814,178,7,69,73,2019-11-21,4
815,325,9,63,74,2020-02-23,6
816,155,8,62,73,2019-08-13,3
817,146,11,61,70,2019-10-18,3
818,302,10,66,72,2020-01-07,2
819,147,10,69,73,2019-07-22,3
820,292,11,69,78,2020-01-05,5
821,290,11,75,78,2020-01-12,3
822,425,4,63,58,2019-10-07,1
823,208,4,73,68,2020-03-04,2
824,23,7,66,80,2019-10-24,3
825,413,9,1,71,2020-01-28,6
826,195,9,68,52,2020-01-26,7
827,135,7,60,78,2019-07-16,1
828,378,10,52,69,2020-01-25,2
829,90,6,68,59,2020-02-23,4
830,306,3,66,79,2020-04-18,3
831,584,11,59,73,2019-09-28,4
832,573,7,62,72,2019-11-16,2
833,277,5,64,71,2020-02-07,1
834,566,4,15,69,2020-04-12,6
835,611,14,69,54,2019-11-23,2
836,433,13,28,73,2020-03-18,6
837,179,5,60,47,2019-10-22,1
838,527,7,63,64,2020-02-06,4
839,97,9,66,47,2020-02-18,2
840,161,9,20,74,2019-09-30,1
841,184,8,5,52,2019-12-16,4
842,337,9,62,56,2019-12-26,1
843,309,7,5,69,2019-10-28,5
844,202,6,8,45,2019-09-26,6
845,235,6,69,45,2019-05-10,6
846,456,8,57,76,2019-08-03,5
847,336,7,62,64,2020-02-24,3
848,141,11,60,70,2019-05-10,3
849,132,5,65,54,2019-09-24,2
850,337,9,68,71,2019-05-15,2
851,318,7,61,74,2019-06-28,5
852,422,9,22,72,2019-07-13,4
853,599,7,68,57,2019-05-12,6
854,239,10,28,80,2019-06-12,1
855,152,6,54,51,2019-12-25,6
856,199,8,58,52,2019-10-17,1
857,97,6,12,66,2020-03-27,4
858,324,13,67,61,2020-01-02,4
859,225,10,60,75,2019-10-08,2
860,157,9,71,67,2019-09-21,4
861,250,10,71,76,2019-11-29,6
862,295,9,65,58,2020-02-20,1
863,541,9,75,74,2019-05-06,4
864,496,3,47,80,2019-09-22,2
865,101,6,68,60,2019-11-22,3
866,499,9,60,78,2019-12-09,2
867,281,5,57,45,2019-12-12,2
868,302,10,68,71,2020-03-15,1
869,629,9,64,69,2020-04-06,6
870,518,7,54,72,2020-03-01,5
871,636,10,41,53,2019-10-28,8
872,326,4,69,66,2019-11-19,2
873,263,6,61,75,2019-07-23,2
874,335,6,58,49,2019-11-07,1
875,217,11,23,49,2019-08-17,5
876,323,10,57,50,2019-05-17,4
877,416,5,57,66,2020-01-23,3
878,200,8,78,68,2019-11-15,3
879,333,9,65,61,2020-01-30,4
880,139,7,64,73,2019-11-06,4
881,568,8,56,49,2019-07-13,4
882,58,10,64,70,2020-03-02,3
883,292,9,67,76,2020-04-28,1
884,334,6,63,78,2020-01-05,1
885,404,12,65,59,2020-04-19,6
886,170,9,49,78,2019-06-05,1
887,294,5,71,54,2019-07-13,4
888,517,4,69,75,2019-07-02,4
889,320,7,72,77,2019-06-02,1
890,165,4,60,53,2019-12-11,4
891,4,9,71,74,2019-10-11,2
892,267,8,65,79,2019-06-11,2
893,442,9,72,72,2019-06-20,2
894,178,10,78,78,2019-11-03,2
895,326,9,56,60,2020-04-07,1
896,256,9,67,51,2020-02-02,3
897,392,9,6,78,2019-06-14,2
898,361,7,67,62,2019-08-03,2
899,361,13,73,79,2020-02-27,1
900,354,10,33,78,2019-11-24,5
901,282,8,58,62,2019-11-24,2
902,226,11,10,71,2020-03-05,2
903,246,5,9,63,2019-05-21,1
904,560,13,18,57,2020-01-12,2
905,454,7,19,50,2019-05-08,2
906,245,10,62,61,2019-10-01,3
907,375,5,59,74,2019-06-27,3
908,114,12,62,66,2019-11-25,3
909,123,7,68,72,2019-12-08,4
910,650,11,60,70,2020-04-12,5
911,148,9,65,67,2020-02-13,4
912,314,8,56,53,2019-06-18,3
913,240,6,64,64,2019-05-24,2
914,143,4,59,70,2020-02-27,5
915,435,8,57,72,2019-08-14,3
916,389,10,66,60,2020-03-18,6
917,348,3,71,74,2019-06-23,4
918,31,7,70,79,2019-06-16,3
919,218,8,39,79,2019-10-24,3
920,238,8,71,48,2020-04-07,2
921,313,6,57,80,2020-02-16,4
922,140,12,55,69,2019-11-24,5
923,636,12,65,53,2020-03-15,7
924,205,11,65,75,2019-09-01,5
925,315,4,67,76,2019-08-30,2
926,278,4,58,79,2019-07-12,3
927,404,10,65,65,2019-10-26,5
928,296,11,56,44,2019-07-19,3
929,384,12,72,63,2019-05-12,3
930,96,10,13,78,2020-01-20,5
931,213,11,55,62,2019-12-20,3
932,363,7,63,62,2019-08-20,5
933,46,8,1,73,2019-08-17,5
934,147,7,55,60,2020-01-05,3
935,196,10,67,64,2020-02-25,3
936,88,7,75,71,2020-04-29,2
937,414,5,68,60,2019-11-29,7
938,37,8,64,76,2019-08-05,5
939,361,8,57,76,2019-12-14,2
940,148,6,71,68,2020-02-28,1
941,413,8,64,78,2019-10-15,2
942,380,5,65,71,2020-02-22,3
943,25,10,67,73,2019-11-13,4
944,421,6,44,76,2020-04-09,2
945,269,13,69,64,2020-04-05,4
946,462,9,59,76,2019-09-16,4
947,351,7,63,67,2019-11-14,3
948,298,10,28,70,2019-05-04,3
949,198,9,66,55,2019-08-31,3
950,86,4,12,68,2019-06-25,6
951,355,11,55,49,2019-08-12,2
952,464,8,60,62,2020-03-01,1
953,96,9,68,71,2019-05-25,3
954,337,8,70,72,2020-01-12,6
955,180,7,65,78,2019-08-11,1
956,551,7,63,74,2019-06-04,3
957,255,3,77,72,2019-09-27,2
958,324,6,75,52,2020-02-22,2
959,308,5,71,79,2020-01-27,4
960,268,7,68,78,2019-11-27,4
961,118,5,75,77,2020-04-16,1
962,59,8,68,48,2019-05-27,3
963,532,5,71,56,2020-03-13,1
964,417,10,19,76,2019-05-15,4
965,301,9,64,56,2019-06-13,5
966,317,7,47,73,2019-10-11,3
967,61,8,33,47,2020-02-14,4
968,98,5,13,44,2019-07-29,4
969,131,9,80,53,2019-12-18,1
970,464,8,19,44,2019-12-12,4
971,224,14,68,56,2019-08-08,2
972,257,7,61,77,2020-02-25,1
973,141,7,60,73,2019-05-21,2
974,394,6,19,68,2019-10-21,4
975,430,8,59,60,2020-03-31,4
976,217,11,40,70,2019-05-31,2
977,320,10,61,61,2020-04-04,2
978,229,8,26,65,2020-02-27,2
979,104,9,75,60,2019-08-17,2
980,468,5,59,74,2020-01-26,7
981,58,9,70,65,2019-10-01,1
982,210,9,60,79,2020-04-23,2
983,330,10,60,67,2019-11-05,4
984,571,8,8,65,2019-06-11,4
985,243,12,28,49,2020-03-03,4
986,246,11,67,64,2019-05-04,1
987,289,12,66,75,2019-05-28,2
988,230,6,15,75,2019-12-01,1
989,199,10,70,47,2019-06-21,3
990,19,11,61,77,2019-06-24,5
991,201,8,3,74,2019-08-05,3
992,216,9,68,49,2019-05-14,4
993,141,8,37,79,2019-06-20,3
994,101,12,56,61,2019-05-30,2
995,357,9,70,70,2019-09-30,3
996,352,10,3,80,2020-04-23,4
997,539,8,70,58,2019-10-20,3
998,574,9,67,79,2019-09-30,3
999,418,11,62,72,2019-12-24,6
1000,645,7,66,70,2019-08-31,3
1001,442,8,13,77,2019-09-14,5
1002,348,7,72,55,2019-09-29,1
1003,499,4,69,48,2019-05-04,6
1004,364,8,66,74,2020-03-19,3
1005,321,9,69,75,2019-10-31,4
1006,556,5,55,77,2019-12-01,2
1007,264,10,66,69,2019-10-21,1
1008,577,6,68,77,2019-08-23,3
1009,428,8,58,75,2019-11-11,3
1010,294,4,64,68,2019-10-17,5
1011,495,7,66,72,2019-12-28,5
1012,576,5,66,79,2019-11-07,2
1013,512,7,76,69,2019-07-05,3
1014,340,8,64,80,2020-04-28,5
1015,378,14,66,75,2019-08-30,4
1016,543,5,46,73,2019-07-30,7
1017,478,9,62,62,2019-10-26,2
1018,61,9,42,70,2020-01-25,1
1019,286,11,69,58,2019-09-27,4
1020,302,11,57,73,2019-08-14,3
1021,515,7,26,67,2020-02-27,2
1022,333,10,71,45,2020-01-17,1
1023,297,10,14,77,2020-03-19,5
1024,112,2,33,53,2019-10-27,3
1025,410,8,62,58,2019-11-03,5
1026,326,4,61,72,2020-02-01,1
1027,443,7,71,70,2019-09-12,1
1028,360,6,56,74,2020-03-02,4
1029,143,7,55,48,2019-11-12,1
1030,11,3,11,65,2020-01-04,2
1031,402,6,55,52,2019-09-04,3
1032,206,10,61,63,2020-02-15,3
1033,137,8,62,74,2020-02-20,1
1034,370,9,58,69,2019-09-09,2
1035,569,9,70,70,2020-02-10,3
1036,260,4,61,54,2020-04-24,1
1037,268,9,60,67,2020-03-09,4
1038,67,9,73,74,2019-07-28,4
1039,259,12,65,64,2019-11-01,1
1040,248,7,27,75,2020-03-04,1
1041,379,10,30,49,2020-02-08,3
1042,77,5,51,62,2020-02-23,4
1043,460,6,56,65,2019-09-25,2
1044,89,10,68,65,2019-05-22,2
1045,470,5,61,74,2019-11-06,4
1046,62,7,52,69,2019-10-27,5
1047,151,5,64,49,2020-04-22,3
1048,261,14,43,57,2019-11-06,5
1049,109,11,59,44,2020-04-07,2
1050,201,5,59,72,2020-04-10,1
1051,205,6,59,67,2020-03-23,4
1052,610,4,61,62,2020-02-08,4
1053,383,11,59,65,2019-06-13,5
1054,416,5,59,50,2019-11-20,2
1055,516,13,68,72,2019-05-10,1
1056,312,8,7,77,2019-09-07,7
1057,193,10,17,45,2019-11-01,2
1058,375,9,37,63,2019-06-21,4
1059,342,5,67,44,2019-09-28,3
1060,427,8,66,70,2019-08-10,5
1061,371,9,78,51,2019-11-07,3
1062,457,10,32,58,2019-05-03,2
1063,311,13,73,60,2019-08-07,6
1064,32,9,61,71,2019-06-27,12
1065,595,8,72,73,2019-08-29,3
1066,2,9,62,50,2019-11-14,3
1067,467,9,55,76,2020-04-02,2
1068,556,6,61,63,2019-09-14,2
1069,295,11,67,70,2019-08-04,1
1070,321,5,64,75,2020-01-07,1
1071,527,10,66,73,2019-05-01,4
1072,247,10,71,75,2019-07-16,4
1073,232,2,72,80,2020-03-22,2
1074,297,6,58,73,2019-06-05,5
1075,180,9,61,53,2019-06-19,2
1076,157,5,59,46,2020-03-28,1
1077,207,3,66,67,2019-06-20,2
1078,102,4,61,77,2020-04-09,4
1079,113,9,58,70,2020-01-11,4
1080,26,10,71,72,2020-03-25,2
1081,153,7,56,78,2019-08-28,2
1082,257,4,67,68,2020-01-11,3
1083,469,6,65,73,2019-09-11,3
1084,498,7,69,69,2020-01-31,6
1085,258,6,75,75,2020-01-24,3
1086,178,8,68,79,2019-10-21,3
1087,219,13,72,74,2019-05-21,4
1088,418,11,57,75,2020-01-10,5
1089,564,10,59,68,2020-04-20,3
1090,199,6,59,68,2019-05-10,5
1091,122,4,65,64,2019-08-08,3
1092,81,7,73,74,2019-12-22,2
1093,551,7,68,73,2019-12-03,10
1094,408,10,21,75,2019-07-12,1
1095,75,12,69,62,2019-10-03,7
1096,283,7,30,78,2019-07-19,3
1097,446,7,61,49,2019-06-20,2
1098,72,6,56,70,2019-09-03,6
1099,351,10,67,68,2020-02-21,1
1100,308,5,70,75,2019-09-28,4
1101,367,7,68,79,2020-01-19,6
1102,316,4,68,78,2019-06-19,2
1103,114,10,55,74,2019-07-25,6
1104,598,10,46,66,2019-09-03,1
1105,396,11,4,58,2019-05-03,4
1106,156,7,59,49,2019-10-11,1
1107,41,7,6,70,2020-04-27,3
1108,288,9,68,46,2019-06-01,1
1109,628,14,61,45,2019-12-06,2
1110,483,8,58,68,2019-10-11,5
1111,437,9,5,66,2019-11-09,6
1112,399,10,64,50,2020-03-02,6
1113,285,5,65,73,2019-06-12,3
1114,274,7,65,77,2019-12-24,4
1115,174,4,66,74,2020-04-09,2
1116,506,11,23,74,2020-03-23,3
1117,127,5,7,56,2020-04-10,1
1118,61,11,46,54,2020-01-16,6
1119,437,10,59,64,2020-01-17,1
1120,497,11,36,57,2020-01-19,4
1121,499,13,58,49,2019-07-24,2
1122,118,10,75,59,2019-05-14,5
1123,389,12,40,66,2020-03-10,3
1124,94,6,69,60,2020-02-06,1
1125,193,6,64,75,2019-07-11,4
1126,159,12,30,74,2019-11-21,2
1127,262,9,60,55,2019-06-18,5
1128,360,10,68,72,2019-06-20,4
1129,527,12,58,46,2019-05-24,2
1130,16,3,59,70,2019-05-01,2
1131,275,8,67,63,2019-09-26,1
1132,31,6,57,75,2019-06-06,6
1133,219,5,65,67,2019-12-26,2
1134,98,7,59,74,2019-09-28,3
1135,405,8,60,67,2020-03-05,3
1136,454,5,55,71,2019-09-02,4
1137,471,8,66,65,2019-10-19,3
1138,489,8,59,52,2019-09-10,3
1139,282,8,56,70,2019-08-10,4
1140,329,8,20,61,2019-05-02,7
1141,610,9,67,49,2020-03-02,7
1142,375,6,70,74,2019-06-28,2
1143,511,11,68,78,2020-01-29,4
1144,301,7,62,76,2019-11-24,1
1145,343,8,58,67,2019-06-21,4
1146,362,6,44,67,2020-01-24,2
1147,162,8,65,45,2019-06-20,2
1148,400,8,71,75,2019-06-24,4
1149,421,4,68,79,2019-08-03,2
1150,289,9,65,75,2019-07-24,5
1151,336,9,55,77,2019-10-09,2
1152,413,9,27,60,2019-07-03,4
1153,554,6,63,63,2019-11-16,2
1154,463,8,71,78,2019-07-21,1
1155,118,6,6,63,2020-03-16,2
1156,416,12,64,45,2019-07-07,2
1157,207,14,57,68,2019-10-20,5
1158,248,2,67,54,2019-07-22,15
1159,273,10,37,80,2020-03-13,1
1160,326,10,61,46,2020-02-06,3
1161,203,8,72,68,2019-07-04,4
1162,326,7,61,76,2019-12-25,3
1163,555,4,62,71,2019-12-19,3
1164,104,7,26,70,2020-01-18,2
1165,322,6,66,45,2020-03-14,1
1166,598,9,74,70,2020-04-06,5
1167,587,6,33,78,2019-12-09,5
1168,439,8,63,60,2020-02-01,4
1169,88,8,74,68,2020-04-05,7
1170,132,9,14,80,2019-05-11,1
1171,305,5,12,54,2020-01-17,6
1172,564,7,68,62,2019-11-14,3
1173,626,12,1,76,2020-01-24,4
1174,175,5,66,50,2020-04-28,1
1175,258,8,66,74,2019-08-19,4
1176,502,10,67,75,2020-03-04,2
1177,372,11,71,78,2019-09-17,1
1178,576,8,64,80,2019-12-17,4
1179,135,11,75,76,2019-10-06,2
1180,251,11,60,75,2019-07-16,6
1181,488,9,73,72,2020-03-12,2
1182,6,10,70,79,2019-11-06,3
1183,16,6,70,44,2019-08-31,2
1184,305,10,47,80,2019-06-18,1
1185,46,8,10,52,2019-09-30,2
1186,447,6,58,64,2020-01-30,1
1187,445,11,67,71,2020-01-02,3
1188,594,8,74,60,2019-08-31,2
1189,200,4,63,80,2020-02-12,4
1190,277,6,59,56,2019-07-21,3
1191,479,13,56,58,2020-03-11,4
1192,383,11,68,65,2019-07-29,2
1193,339,8,67,76,2019-08-08,2
1194,420,6,67,75,2020-03-21,5
1195,143,8,31,73,2019-07-01,2
1196,365,9,70,62,2019-09-27,4
1197,430,13,65,77,2019-07-09,1
1198,302,7,58,73,2019-12-23,1
1199,554,10,75,68,2019-05-31,1
1200,284,11,52,79,2019-10-28,4
1201,404,11,70,51,2019-11-02,2
1202,419,11,14,80,2019-12-04,2
1203,395,5,68,61,2019-09-08,1
1204,493,8,65,74,2020-01-14,6
1205,461,13,67,75,2020-01-29,1
1206,166,10,62,75,2019-05-14,3
1207,353,6,65,65,2019-07-12,9
1208,397,8,67,79,2019-07-26,1
1209,633,7,48,72,2019-09-05,5
1210,307,8,56,47,2019-07-15,5
1211,364,9,56,70,2020-04-24,1
1212,68,8,56,67,2019-05-30,3
1213,520,7,58,64,2020-01-18,7
1214,465,6,66,69,2020-01-28,1
1215,162,14,74,67,2020-01-19,8
1216,367,6,59,80,2019-06-09,4
1217,260,11,29,58,2019-05-30,3
1218,306,9,55,54,2019-05-31,6
1219,176,9,64,66,2020-02-01,2
1220,366,7,65,76,2019-09-04,2
1221,60,6,29,71,2019-07-05,7
1222,390,4,51,59,2020-03-06,2
1223,20,11,66,51,2019-08-23,4
1224,116,10,18,63,2020-03-13,2
1225,386,8,71,57,2019-08-31,3
1226,85,6,29,75,2019-07-05,4
1227,213,9,6,60,2020-01-18,5
1228,493,10,66,56,2019-09-27,1
1229,125,7,66,71,2019-12-29,7
1230,376,12,10,72,2020-03-28,3
1231,215,5,68,65,2020-03-28,1
1232,434,12,3,74,2019-08-26,5
1233,77,11,56,55,2019-11-21,4
1234,541,9,67,67,2019-09-03,2
1235,268,12,66,70,2019-11-13,4
1236,424,13,61,76,2020-04-27,1
1237,196,8,66,67,2020-04-26,1
1238,61,8,3,72,2020-03-18,1
1239,523,8,64,65,2019-09-11,3
1240,235,9,76,72,2020-03-27,1
1241,258,9,57,76,2019-07-24,7
1242,62,8,12,67,2019-08-14,1
1243,560,5,72,50,2019-11-12,7
1244,334,10,74,79,2019-07-03,4
1245,242,9,76,73,2019-09-12,9
1246,530,5,69,79,2019-05-31,6
1247,225,6,17,76,2019-11-08,3
1248,174,5,72,60,2019-06-18,4
1249,549,8,66,52,2019-12-23,5
1250,305,11,22,67,2019-11-02,7
1251,428,10,72,53,2019-09-04,2
1252,83,8,78,80,2019-06-12,2
1253,193,12,64,56,2019-05-27,1
1254,196,7,61,74,2019-07-09,3
1255,615,6,33,58,2019-10-31,4
1256,182,7,57,57,2020-02-02,4
1257,361,7,67,64,2020-02-17,1
1258,396,11,5,79,2020-01-25,1
1259,479,5,56,57,2019-10-12,2
1260,156,9,61,66,2019-12-21,3
1261,192,12,13,73,2019-08-30,1
1262,501,9,56,59,2019-12-23,5
1263,113,12,67,60,2019-09-03,3
1264,292,8,57,74,2019-10-24,5
1265,528,11,72,68,2019-12-05,1
1266,160,7,44,74,2019-08-17,5
1267,87,9,50,50,2020-03-09,1
1268,636,8,40,63,2019-12-02,3
1269,525,7,70,47,2020-04-15,6
1270,222,13,52,76,2019-08-23,3
1271,97,9,55,50,2019-12-05,3
1272,469,13,50,63,2020-04-11,2
1273,520,13,35,61,2020-02-02,2
1274,385,4,45,44,2020-01-01,4
1275,446,11,20,65,2019-06-20,1
1276,513,13,70,51,2019-09-12,4
1277,364,9,56,75,2019-11-11,3
1278,190,6,63,68,2019-07-06,2
1279,388,9,60,65,2019-11-20,3
1280,325,12,68,68,2019-05-16,1
1281,315,11,63,77,2020-04-28,4
1282,183,10,57,72,2020-02-05,4
1283,325,10,56,65,2020-04-05,4
1284,649,8,3,64,2019-07-29,3
1285,623,12,15,51,2019-05-24,4
1286,650,10,66,64,2020-04-18,3
1287,200,10,80,70,2019-11-29,2
1288,591,10,12,62,2019-10-23,4
1289,119,7,62,60,2020-02-02,3
1290,342,6,73,69,2019-08-25,3
1291,227,6,57,54,2019-09-20,5
1292,538,12,64,60,2019-12-22,4
1293,413,7,58,73,2019-11-28,1
1294,131,6,66,71,2019-10-01,1
1295,351,7,26,70,2020-02-20,5
1296,38,7,59,53,2019-11-25,4
1297,414,9,56,68,2020-01-11,2
1298,315,13,61,66,2019-09-02,2
1299,572,8,61,72,2019-06-09,4
1300,190,8,64,70,2019-07-16,3
1301,61,13,24,71,2019-05-30,3
1302,437,13,73,65,2019-07-10,2
1303,438,8,8,78,2019-07-03,4
1304,473,12,60,51,2020-02-02,3
1305,559,11,58,50,2019-06-29,1
1306,348,6,57,69,2020-01-30,1
1307,318,6,38,71,2020-04-01,1
1308,326,7,73,58,2020-03-24,2
1309,205,11,38,80,2019-09-06,4
1310,169,7,59,49,2019-08-04,1
1311,197,5,62,70,2019-11-09,3
1312,294,12,64,60,2019-08-09,3
1313,359,6,71,73,2019-07-16,3
1314,382,5,62,73,2019-10-31,4
1315,250,11,63,64,2019-09-29,4
1316,196,7,63,64,2020-04-04,8
1317,477,7,79,55,2020-03-02,4
1318,181,8,64,60,2019-07-30,1
1319,271,9,57,75,2020-03-19,1
1320,323,4,71,66,2020-01-13,2
1321,286,7,68,79,2019-10-16,4
1322,571,14,71,77,2020-04-10,2
1323,343,6,63,76,2019-12-11,3
1324,367,8,48,72,2019-09-11,2
1325,650,10,63,51,2019-11-09,1
1326,383,4,66,78,2019-06-16,2
1327,157,13,55,48,2019-06-05,2
1328,95,10,69,63,2020-01-03,2
1329,35,6,33,73,2019-12-18,5
1330,258,11,72,62,2019-05-30,1
1331,13,10,70,75,2019-09-11,4
1332,235,9,32,77,2019-11-03,4
1333,2,8,60,59,2019-06-12,3
1334,412,5,55,70,2019-08-28,2
1335,222,8,70,68,2019-05-08,2
1336,337,10,58,73,2019-10-23,5
1337,152,7,62,67,2019-11-22,3
1338,523,11,58,65,2019-06-08,7
1339,134,11,65,62,2019-11-03,8
1340,34,8,71,73,2019-10-15,4
1341,296,8,69,57,2020-04-02,1
1342,242,5,68,77,2019-07-08,3
1343,571,11,28,78,2020-02-01,1
1344,179,9,57,55,2019-11-12,4
1345,419,8,65,68,2019-08-15,4
1346,286,6,66,72,2019-12-22,6
1347,267,8,77,78,2019-11-28,3
1348,285,8,69,64,2019-07-29,1
1349,43,14,70,80,2019-12-10,1
1350,93,14,68,76,2019-07-09,5
1351,446,11,68,73,2019-10-20,3
1352,368,11,58,53,2019-07-28,3
1353,130,9,75,72,2019-11-19,2
1354,362,8,71,60,2019-12-22,5
1355,631,9,55,79,2019-11-11,3
1356,89,8,64,69,2020-04-11,1
1357,110,9,55,72,2019-12-05,2
1358,427,12,56,64,2019-08-18,4
1359,313,9,64,49,2019-06-10,4
1360,104,12,26,70,2020-01-02,5
1361,560,3,74,54,2019-12-13,2
1362,224,13,65,74,2020-04-28,8
1363,357,10,60,76,2020-01-20,2
1364,220,11,74,70,2019-10-14,2
1365,363,6,25,79,2020-04-30,3
1366,220,13,63,64,2019-07-01,1
1367,313,9,41,65,2019-10-22,5
1368,312,10,65,47,2019-08-17,5
1369,354,8,59,74,2019-10-27,4
1370,45,5,62,67,2019-09-01,3
1371,202,12,68,75,2019-12-04,2
1372,399,8,57,76,2019-05-31,2
1373,527,10,75,44,2019-11-21,3
1374,7,8,63,79,2020-03-05,3
1375,603,8,66,72,2019-09-14,2
1376,342,6,66,75,2019-05-02,4
1377,381,9,78,71,2019-10-24,3
1378,360,9,65,60,2019-12-28,5
1379,521,13,6,72,2019-11-28,4
1380,125,5,67,65,2019-09-06,2
1381,516,7,59,79,2020-02-17,1
1382,534,5,72,66,2019-06-23,3
1383,157,6,65,48,2020-04-28,3
1384,376,8,50,70,2019-05-01,3
1385,241,9,18,63,2019-06-04,5
1386,516,12,66,62,2020-04-21,1
1387,262,10,60,71,2020-01-26,2
1388,181,4,60,70,2020-04-17,4
1389,621,7,68,54,2019-07-09,6
1390,466,9,45,78,2019-10-04,1
1391,321,5,66,44,2019-11-21,3
1392,482,10,67,73,2020-02-28,2
1393,306,7,17,78,2020-03-06,2
1394,265,7,58,49,2020-03-23,1
1395,244,9,65,60,2020-01-12,7
1396,499,8,73,70,2019-07-24,6
1397,256,12,70,55,2019-12-26,4
1398,155,7,68,72,2019-10-21,5
1399,291,8,62,74,2019-10-28,2
1400,482,12,71,67,2019-12-30,2
1401,66,7,61,76,2020-01-07,6
1402,335,13,61,70,2019-07-21,4
1403,241,11,62,74,2019-12-23,1
1404,346,7,55,70,2019-08-29,3
1405,511,9,70,62,2020-03-08,1
1406,79,5,71,78,2019-10-21,3
1407,353,10,64,76,2020-02-25,3
1408,96,5,72,69,2019-07-15,4
1409,435,13,62,76,2019-12-03,6
1410,291,9,49,72,2019-08-20,3
1411,281,7,61,50,2019-08-27,1
1412,148,12,65,72,2019-09-27,4
1413,272,6,77,67,2019-07-27,8
1414,20,9,62,78,2019-11-28,6
1415,176,5,64,51,2020-03-12,1
1416,401,7,61,51,2019-07-31,1
1417,360,10,69,69,2019-08-10,4
1418,484,9,64,76,2019-10-04,6
1419,224,12,66,57,2020-02-20,2
1420,395,6,57,70,2020-02-16,4
1421,177,9,58,59,2020-03-25,5
1422,451,13,56,65,2019-11-21,3
1423,129,6,65,55,2019-05-04,2
1424,350,7,59,70,2019-12-31,4
1425,386,9,68,69,2019-09-26,2
1426,430,9,46,75,2020-03-08,4
1427,238,11,63,50,2019-12-10,4
1428,589,7,42,73,2019-09-24,3
1429,445,10,57,45,2019-06-30,1
1430,135,11,64,59,2020-03-22,4
1431,335,9,67,74,2020-03-20,4
1432,6,9,73,78,2019-11-11,1
1433,356,13,77,80,2020-01-02,5
1434,426,12,56,65,2020-03-26,1
1435,313,13,68,67,2020-04-24,1
1436,505,9,66,80,2020-03-30,3
1437,419,7,12,70,2019-08-10,4
1438,566,6,59,53,2019-05-03,5
1439,473,9,2,70,2019-08-22,3
1440,174,12,69,46,2019-05-06,4
1441,40,9,63,78,2019-08-27,3
1442,168,12,71,73,2020-02-25,2
1443,262,11,74,79,2019-10-03,2
1444,131,10,64,80,2020-04-22,3
1445,181,7,64,77,2020-01-24,1
